number,ortho,mean
5414,tyroids,2.160254335
3020,lorduous,2.160443632
5694,versa,2.162766908
1917,floud,2.167739176
1289,doiling,2.170877694
1340,dreak,2.17347034
693,bommy,2.174068301
4756,sheddish,2.174341969
2401,hyperbing,2.176619305
968,chippet,2.178706783
2431,icytooth,2.187914027
4889,snoff,2.188527315
311,aroof,2.192010116
2293,halvish,2.194229369
3422,nerver,2.196869569
2191,gooner,2.201554571
2015,fullrather,2.203342794
667,blowgut,2.20341032
4960,speat,2.203442714
2338,hend,2.210319273
4982,spooch,2.212157646
2622,jank,2.212614357
2046,ganium,2.213577395
666,blowgift,2.216484694
578,barial,2.218943317
3447,nilch,2.220338568
584,bater,2.223669759
5205,thisket,2.223993666
6094,zoomish,2.227394324
664,bloud,2.228361499
642,bioteamer,2.228904071
2285,haler,2.23115397
633,bider,2.231284606
4813,shrout,2.232535494
4824,shuddy,2.236722558
682,boily,2.238001247
5487,unctual,2.23851538
1083,cosher,2.238643289
819,cardishes,2.238912092
782,burgy,2.240619128
5003,starium,2.242688027
1337,drash,2.248828588
4827,shuffer,2.250217938
5371,trussy,2.25119208
4806,shrook,2.251826758
5356,treath,2.252975917
4325,pounts,2.255059424
4101,parceps,2.255533228
1212,daunch,2.259155897
2882,lase,2.267443942
3183,merium,2.267457711
2348,herper,2.269857756
5911,winy,2.269935911
4796,shreath,2.27307062
5992,yeasing,2.273390894
2154,glums,2.274044986
4422,queath,2.274178506
2339,hent,2.275380249
44,addituous,2.283153741
834,caunch,2.289951249
3595,obversing,2.290149206
2701,josher,2.290501475
4539,rituous,2.292383742
1990,frowl,2.298607358
3180,mercuous,2.301570509
765,brouder,2.307101577
1342,dreath,2.307145915
2181,goodin,2.313266364
4588,rouser,2.314056028
680,boffed,2.316678215
1238,dept,2.320050339
5938,woolrug,2.320399282
663,blouch,2.323204624
2323,hazzy,2.324083318
826,cartrial,2.330321035
2616,jamfish,2.330440004
597,beagers,2.333267099
5807,vulsion,2.333380051
4859,sleach,2.335378942
4801,shrewy,2.336896312
4156,peps,2.338410623
805,caffed,2.34229188
1907,flark,2.345442196
2155,glunk,2.349229503
36,acteroid,2.349253288
831,castuous,2.351640416
2223,grews,2.352066932
3321,muddock,2.353724176
4264,pleath,2.356613755
1488,effend,2.358061894
5369,troud,2.361215778
131,alling,2.371435696
5007,stong,2.372525217
3466,noddish,2.37442185
2362,heven,2.374460921
1122,cuba,2.379142406
2282,hagger,2.379993393
3127,mamming,2.380274008
2218,greach,2.38226441
4623,ruptuous,2.383133748
4162,percasual,2.384111658
1989,frowd,2.388207353
1834,fask,2.388997443
4140,peckword,2.390368251
5378,tuggy,2.394571389
5103,tenual,2.399513092
4694,scowel,2.400087112
4269,plouder,2.404674419
1918,flouder,2.407989888
3490,nooker,2.410414602
4921,soily,2.412563601
126,allbirth,2.41836572
2869,lancher,2.419155298
1205,dashfoots,2.424647018
1714,eruptuous,2.42573072
4931,sooter,2.427437552
2139,glash,2.435619194
4868,slout,2.435847977
4782,shink,2.436274295
4075,oxed,2.437247888
1047,codder,2.438430276
3264,mooder,2.439987094
5478,unappeach,2.446098576
